,Block_Group,NO2_Hospital_Admissions_V,NO2_Asthma_Exacerbation_I,NO2_Asthma_Exacerbation_V,O3_Acute_Respiratory_Symptoms_I,O3_Mortality_V,O3_School_Loss_Days_I,O3_School_Loss_Days_V,PM25_Acute_Respiratory_Symptoms_I,PM25_Mortality_V,PM25_Work_Loss_Days_I,PM25_Work_Loss_Days_V,SO2_Asthma_Exacerbation_I,SO2_Asthma_Exacerbation_V,SO2_Hospital_Admissions_V,bgrp,SUM_HOUSIN,SUM_POP10,under_1,under_1pct,under_13,under_13pc,over_70,over_70pct,NonWhite,NonWt_Pct,PLx2_Pop,PLx2_Pct
143,420031410001,153.863714346,1.04200347419,86.6426945555,1.71990488031,9509.91809604,0.375146989918,36.835751377,1.60575917009,59131.9702218,0.270080843338,45.3711996367,0.350077077566,27.5262147061,127.813127559,420031410001,479.0,928.0,12,1.29309999943,123,13.2543001175,90,9.69828033447,83.0,8.94396551724,106.0,11.2169312169
144,420031411001,218.867561391,1.91464261929,159.721202428,2.13910751446,13221.3908447,0.70742509897,69.4621995215,2.00026408477,79327.5538786,0.336434641618,56.5180525242,0.60840857702,47.8385652569,183.249560242,420031411001,625.0,1361.0,22,1.61645996571,215,15.7972002029,180,13.2256002426,162.0,11.9030124908,209.0,15.4016212233
145,420031413001,182.36669741,0.924690651866,77.0735745142,1.97958220442,10804.1319901,0.348580385108,34.2271716043,1.83145420856,61087.4405644,0.308041645594,51.7482796111,0.174714103046,13.7933630638,73.7265790228,420031413001,692.0,1516.0,20,1.31926000118,188,12.4011001587,307,20.2506999969,220.0,14.5118733509,343.0,23.4610123119
146,420031413002,162.79283458,0.825441346829,68.8010796081,1.76710881382,9644.49812837,0.311166401413,30.55348572,1.63487975737,54530.7764408,0.274978783775,46.1940104316,0.155961611851,12.3128877336,65.8133253135,420031413002,820.0,1567.0,29,1.85066998005,194,12.3802995682,82,5.23293018341,439.0,28.0153158902,529.0,40.4434250765
147,420031413003,151.820241542,0.769804795017,64.1637363916,1.64800181554,8994.43786439,0.290193105514,28.4941139696,1.52468528665,50855.2828634,0.256444612438,43.0804331136,0.145449458163,11.4829721751,61.37736327,420031413003,1062.0,2094.0,18,0.859598994255,137,6.54250001907,348,16.6189002991,575.0,27.4594078319,593.0,35.255648038
148,420031414001,116.600794155,0.672061837876,56.20231216,1.13137383262,6741.22955567,0.269920788864,26.5035714994,1.05430387591,40739.9865931,0.177328758411,29.7896674188,0.119677288591,9.44830620959,47.3956591351,420031414001,475.0,1002.0,10,0.99800401926,129,12.8743000031,88,8.78244018555,157.0,15.6686626747,37.0,3.58527131783
149,420031414002,51.2554487331,0.295425355602,24.7054469094,0.497330004447,2963.31382983,0.118651946205,11.6504562433,0.463451545526,17908.5083369,0.0779502845716,13.0949603064,0.0526078160472,4.15329224856,20.8342129621,420031414002,285.0,683.0,8,1.1713000536,112,16.3981990814,54,7.9063000679,90.0,13.17715959,123.0,18.0351906158
150,420031414003,108.563291985,0.625735408286,52.3281858366,1.05338620225,6276.54449432,0.251314664077,24.6766327123,0.981628816084,37931.7061433,0.16510516859,27.7362121377,0.111427718133,8.79701749224,44.1285912225,420031414003,445.0,988.0,9,0.910930991173,128,12.955499649,80,8.0971698761,151.0,15.2834008097,67.0,7.77262180974
151,420031414004,151.086083658,0.870827611394,72.8244374175,1.46598351034,8734.98315329,0.34975126184,34.3421402042,1.36611971429,52789.0488846,0.229774658247,38.6001160317,0.155072467276,12.2426917651,61.4131710938,420031414004,999.0,1712.0,18,1.05139994621,183,10.6892995834,559,32.6519012451,339.0,19.8014018692,374.0,40.9638554217
152,420031414005,85.5579986713,0.493137857668,41.2394905537,0.830166565925,4946.50241061,0.19805939284,19.4474879143,0.773615053549,29893.721943,0.130118270518,21.8587218372,0.0878154336119,6.9328701917,34.7774453055,420031414005,639.0,966.0,8,0.828157007694,53,5.4865398407,99,10.2483997345,236.0,24.4306418219,331.0,36.4136413641
153,420031516001,53.6508979822,0.383526793764,32.1720553411,0.575589782103,3239.2263189,0.148991863851,14.6295382917,0.530215153457,18835.5739374,0.0891795970799,14.9813857682,0.0643994392496,5.0842214124,21.8763482386,420031516001,579.0,1140.0,9,0.789474010468,138,12.1052999496,134,11.7544002533,102.0,8.94736842105,227.0,18.4703010578
154,420031516002,75.7783718088,0.541706421878,45.4409164278,0.812982786085,4575.19455588,0.210441228013,20.6632625688,0.748894101467,26604.0118383,0.125960327216,21.1602240344,0.0909599808254,7.18112902182,30.8989059455,420031516002,430.0,709.0,8,1.12835001945,64,9.02680015564,105,14.8095998764,85.0,11.9887165021,442.0,42.1353670162
155,420031516003,20.3319884158,0.145344488559,12.1921884089,0.218130268497,1227.56401978,0.0564631900637,5.54413093277,0.200934723619,7138.08501818,0.0337962383286,5.67746996502,0.0244053445897,1.92675863309,8.29044201861,420031516003,239.0,514.0,4,0.778209984303,66,12.8404998779,55,10.7004003525,35.0,6.8093385214,82.0,26.9736842105
156,420031517001,55.7950838616,0.340705456193,28.6220730739,0.626230451834,3410.5598823,0.137490499507,13.5002172286,0.578996700341,20254.4892994,0.0973844148179,16.3597227838,0.0555517447801,4.38571022222,22.7420587091,420031517001,482.0,932.0,23,2.46780991554,95,10.1930999756,88,9.44206047058,177.0,18.991416309,216.0,25.0871080139
157,420031517002,57.466714062,0.350913049597,29.4795952503,0.64499242266,3512.74083633,0.141609738252,13.9046860325,0.59634353994,20861.3172431,0.100302068446,16.8498628603,0.0572160845001,4.51710684625,23.4234146552,420031517002,350.0,635.0,8,1.2598400116,68,10.7087001801,65,10.2362003326,116.0,18.2677165354,59.0,14.4607843137
158,420031517003,38.6060423864,0.235744931016,19.8045212785,0.433306489695,2359.86442309,0.0951339436972,9.34121928665,0.400621743267,14014.5683168,0.0673826189482,11.3196856858,0.0384384604555,3.03464822031,15.735801433,420031517003,401.0,743.0,9,1.21131002903,89,11.9785003662,95,12.7860002518,116.0,15.6123822342,225.0,29.8804780876
159,420031517004,34.2704994425,0.209270259979,17.5804302508,0.384645223795,2094.84649025,0.0844501938792,8.29217994301,0.355631045831,12440.7016622,0.0598154035575,10.0484602411,0.0341217373288,2.69385059213,13.9686365372,420031517004,310.0,618.0,3,0.485437005758,62,10.0324001312,74,11.9741001129,50.0,8.09061488673,73.0,8.59835100118
160,420031517005,46.4091758788,0.28339418624,23.8074522638,0.520887297599,2836.84512297,0.114362614041,11.2292859355,0.481596242319,16847.2219806,0.0810021338794,13.6076440736,0.0462077219398,3.64801762317,18.9163543102,420031517005,459.0,905.0,9,0.994475007057,89,9.83425045013,90,9.94474983215,170.0,18.7845303867,307.0,34.3400447427
161,420031517006,68.36621323,0.417469430183,35.0708810781,0.767325750552,4178.9894021,0.168468333693,16.5419364185,0.709449814129,24818.0061481,0.119325990893,20.0457140452,0.0680680476859,5.3738497994,27.8660471028,420031517006,555.0,1098.0,9,0.819671988487,113,10.2913999557,118,10.7468004227,157.0,14.2987249545,264.0,29.4642857143
162,420031608001,29.4974089237,0.16522472602,13.8820450774,0.367938929403,1847.92795793,0.0667997265039,6.5590773315,0.337944180792,9979.48541598,0.0568405593126,9.54871264531,0.0268690523427,2.12126398682,11.9325821598,420031608001,280.0,484.0,2,0.413222998381,28,5.78512001038,46,9.50413036346,34.0,7.02479338843,130.0,28.0172413793
163,420031608002,68.5934704914,0.384214674516,32.2813997609,0.855607628519,4297.18393845,0.155336527375,15.2525219606,0.785857641017,23206.3616222,0.132177413888,22.2046397621,0.0624814726529,4.93280135421,27.7481057533,420031608002,374.0,635.0,4,0.629921019077,35,5.5118098259,54,8.5039396286,56.0,8.8188976378,372.0,62.3115577889
164,420031608003,64.3898483286,0.360668798946,30.303094734,0.803173320061,4033.83908198,0.145817019695,14.3177997648,0.737697829697,21784.2032835,0.124077169033,20.8438700685,0.0586524128119,4.63050387678,26.0476151456,420031608003,368.0,702.0,4,0.569800972939,74,10.5412998199,71,10.1140003204,75.0,10.6837606838,258.0,33.681462141
165,420031608004,82.2700892651,0.460821931635,38.7178782601,1.02620432338,5153.98482788,0.186308549221,18.2936704358,0.942547123114,27833.399134,0.158531818867,26.6319473595,0.0749394409664,5.91633583823,33.2807061795,420031608004,417.0,738.0,8,1.084010005,78,10.5691003799,55,7.45256996155,162.0,21.9512195122,406.0,50.3097893432
166,420031609001,25.4496767725,0.0483681468483,4.0535178541,0.32296966084,1517.84406604,0.0135222247524,1.32774971526,0.296435627198,8082.948857,0.049859023495,8.37587620332,0.00827260243445,0.653107277386,10.0159798158,420031609001,567.0,959.0,7,0.729927003384,23,2.39832997322,125,13.0343999863,94.0,9.80187695516,548.0,48.7111111111
167,420031609002,47.1800387708,0.0896675845424,7.514638839,0.598739278949,2813.86449517,0.0250682589719,2.46145692159,0.54954899857,14984.6241217,0.0924314553226,15.5276692724,0.015336214565,1.21076691638,18.5681853747,420031609002,1321.0,1913.0,11,0.575012981892,88,4.60010004044,190,9.93204021454,239.0,12.4934657606,605.0,32.7203893997
168,420031702001,10.2284864715,0.0178257541912,1.49118590363,0.117819659372,522.227747968,0.00549697944271,0.539749414269,0.110982206848,2800.10181376,0.0186666647025,3.1358350348,0.00259183325991,0.20462063507,3.45462076911,420031702001,477.0,629.0,3,0.47694799304,18,2.8616900444,38,6.04133987427,96.0,15.2623211447,222.0,35.8642972536
169,420031702002,22.9557532118,0.0400062722056,3.34666284129,0.264422212571,1172.03374479,0.0123368500168,1.2113575537,0.249076943926,6284.25783072,0.0418935244616,7.03774261937,0.00581684150893,0.459229311572,7.75319222813,420031702002,509.0,808.0,3,0.371286988258,35,4.33167982101,74,9.15841960907,50.0,6.18811881188,216.0,28.4210526316
170,420031702003,22.3462812083,0.0389441113325,3.25780941583,0.257401840197,1140.91641451,0.0120093083924,1.17919618185,0.242463986267,6117.41167345,0.0407812573078,6.85089154745,0.00566240518895,0.447036838252,7.54734607022,420031702003,774.0,1239.0,7,0.564971983433,42,3.38983011246,94,7.5867600441,75.0,6.05326876513,413.0,33.4683954619
171,420031702004,25.7175752744,0.0448194536419,3.74930209192,0.296235026281,1313.04191057,0.0138211047151,1.3570967933,0.279043558075,7040.32110441,0.0469337624824,7.88445815325,0.00651666961151,0.514479497996,8.68598398421,420031702004,678.0,1049.0,2,0.190658003092,31,2.95519995689,78,7.43564987183,32.0,3.05052430887,504.0,43.7880104257
172,420031706001,74.1681537991,0.343325035453,28.845485597,0.740994324206,3710.73815135,0.115112506004,11.302917964,0.70011877879,20827.0083488,0.117756556359,19.7820628856,0.045870888658,3.62142523349,25.3760073815,420031706001,293.0,457.0,1,0.218817993999,21,4.59519004822,54,11.8162002563,35.0,7.65864332604,162.0,42.0779220779
173,420031706002,63.108863109,0.2921314817,24.544305185,0.630503888468,3157.42611932,0.0979479602956,9.61752808963,0.595723338218,17721.4714339,0.100197753548,16.8323388775,0.0390310326565,3.08143074369,21.5921644812,420031706002,448.0,742.0,3,0.404312998056,51,6.87332010269,66,8.8948802948,62.0,8.35579514825,680.0,60.1769911504
174,420031706003,66.9177396286,0.309762804568,26.0256538118,0.66855736207,3347.98962523,0.103859518003,10.1979850193,0.631677664177,18791.0342989,0.106245095427,17.8482389771,0.0413867141963,3.26740761966,22.8953394117,420031706003,372.0,665.0,10,1.5037599802,64,9.62405967712,55,8.27068042755,141.0,21.2030075188,260.0,48.6891385768
175,420031803001,149.143520682,2.10418219931,176.153424415,1.38928537909,8255.29892118,0.642139726069,63.0518168454,1.30776469761,40860.245583,0.219959629687,36.9512777996,0.301697335778,23.8184691125,54.783616389,420031803001,628.0,1098.0,20,1.82149004936,183,16.6667003632,102,9.28962039948,420.0,38.2513661202,560.0,59.8930481283
176,420031803002,20.4171315576,0.288053846308,24.1146757442,0.190187426353,1130.1163024,0.0879062744766,8.6315331272,0.179027581992,5593.59874119,0.0301115641908,5.05847720776,0.0413011183254,3.26064997759,7.49965065796,420031803002,318.0,666.0,4,0.600601017475,132,19.8197994232,33,4.95495986938,307.0,46.0960960961,358.0,64.8550724638
177,420031803003,34.4560830785,0.486121531394,40.696082528,0.320961529019,1907.19157067,0.14835119654,14.5666310513,0.302128103601,9439.79336128,0.0508164702007,8.53671880544,0.0697000340248,5.50269396074,12.6564588861,420031803003,345.0,736.0,11,1.49457001686,161,21.875,37,5.02717018127,323.0,43.8858695652,375.0,49.8670212766
178,420031807001,28.2856435763,0.251665744551,21.1479339344,0.287465867762,1506.16030813,0.0765304179794,7.51453570249,0.270179558433,8025.28597095,0.0454428810705,7.63400322524,0.0335119654953,2.64571018829,9.98629147033,420031807001,370.0,620.0,4,0.645160973072,52,8.38710021973,37,5.9677400589,64.0,10.3225806452,372.0,46.6750313676
179,420031807002,46.1166070228,0.410313104996,34.4793625066,0.468681238251,2455.62745837,0.124774364837,12.2516176454,0.44049782669,13084.3393529,0.0740895812627,12.446396201,0.0546375456914,4.31353724445,16.2815414863,420031807002,356.0,689.0,7,1.01596999168,88,12.7721004486,49,7.11176013947,132.0,19.1582002903,292.0,40.0548696845
180,420031807003,37.394809983,0.332712694741,27.9584577554,0.380041962722,1991.20724882,0.101176430034,9.9345321222,0.357188735044,10609.7654499,0.060077399269,10.0924732099,0.0443042272832,3.49774009895,13.202297164,420031807003,343.0,702.0,6,0.854700982571,100,14.2449998856,56,7.97721004486,285.0,40.5982905983,331.0,38.8497652582
181,420031903001,175.962622076,0.437113090519,36.7501765806,1.62789679612,8194.44835927,0.136896569185,13.4418991017,1.5226717181,50857.1821594,0.256105940051,43.0235391396,0.0575994038659,4.547370679,58.7526114432,420031903001,736.0,1233.0,9,0.729927003384,58,4.70396995544,132,10.7055997849,67.0,5.43390105434,276.0,22.2760290557
182,420031903002,128.247604653,0.318583038604,26.7847913462,1.18646711593,5972.39550725,0.0997749230835,9.79691789906,1.10977546376,37066.4616974,0.186658808339,31.357033518,0.0419804245248,3.3142799884,42.8209218288,420031903002,466.0,712.0,5,0.702247023582,34,4.77527999878,124,17.4157009125,38.0,5.33707865169,228.0,32.0675105485
183,420031911001,176.315185598,0.85195020222,71.7840122895,1.61328486328,8437.06084086,0.264567148431,25.9778965682,1.50466786598,52393.875188,0.253077780128,42.5148349802,0.107201689215,8.46338304838,59.7580616259,420031911001,501.0,973.0,7,0.719424009323,82,8.42753982544,101,10.3802995682,85.0,8.7358684481,524.0,47.5930971844
184,420031911002,247.460894476,1.1957243409,100.749891905,2.26426846875,11841.5360273,0.371323791411,36.4603508175,2.11182295354,73535.5560844,0.355198298037,59.6701813119,0.150459109988,11.8784796235,83.8712974831,420031911002,892.0,1452.0,7,0.482093989849,87,5.99174022675,203,13.9806995392,116.0,7.98898071625,374.0,28.5278413425
185,420031914001,148.99581634,0.722838976378,60.4926892743,1.38603673468,7256.15723762,0.217901705146,21.3958081792,1.29839670844,41166.0618883,0.218383979699,36.6865824986,0.10430019672,8.23431536693,50.9960933663,420031914001,986.0,1413.0,12,0.84925699234,49,3.46779990196,224,15.8528003693,135.0,9.55414012739,603.0,35.366568915
186,420031914002,207.45032684,1.00642545265,84.2253726961,1.92981105568,10102.9158236,0.303389592152,29.7898793994,1.80778781681,57316.4616512,0.304061074185,51.079578722,0.145219580191,11.4648280478,71.0030422081,420031914002,750.0,1383.0,14,1.01229000092,199,14.388999939,104,7.51987981796,277.0,20.028922632,341.0,30.8039747064
187,420031915001,65.9263048865,0.347334314274,29.1254526782,0.653867790391,3320.73729784,0.105369707689,10.3462708201,0.613184146312,18904.6429415,0.103134576119,17.3256991675,0.048246299298,3.80895967793,22.7074005339,420031915001,387.0,680.0,5,0.735293984413,68,10.0,51,7.5,128.0,18.8235294118,284.0,35.0617283951
188,420031915002,79.5023427715,0.418859994614,35.1231837759,0.788517137255,4004.56836405,0.127068226148,12.476852306,0.73945561284,22797.6284382,0.124372819565,20.8935367504,0.0581815381712,4.59332914895,27.3834783218,420031915002,781.0,1367.0,15,1.09729003906,117,8.55889034271,140,10.241399765,172.0,12.5822970007,564.0,44.5146014207
189,420031916001,145.861854732,1.30539476172,108.965866307,1.36232810848,7624.94822163,0.397262368799,39.0072644632,1.2728983618,42818.2968781,0.214095282433,35.966119183,0.197399566361,15.5843453087,51.9171024114,420031916001,415.0,819.0,10,1.22099995613,93,11.3552999496,117,14.2856998444,86.0,10.5006105006,147.0,19.3421052632
190,420031916002,134.238119563,1.20136781767,100.282373459,1.25376414448,7017.31589055,0.365604519829,35.8987744976,1.17146105675,39406.1056358,0.197034023555,33.0999781675,0.181668789551,14.3424284074,47.7798271088,420031916002,360.0,784.0,16,2.04081988335,124,15.8163003922,83,10.5867004395,189.0,24.1071428571,222.0,40.6593406593
191,420031916003,83.0646605667,0.743389510489,62.0533224045,0.775811620659,4342.2163871,0.226230935298,22.2136568072,0.724883627414,24383.9439912,0.121921882845,20.4818009982,0.112414092128,8.87489299791,29.5654850773,420031916003,328.0,720.0,5,0.694444000721,128,17.7777996063,48,6.66666984558,224.0,31.1111111111,445.0,60.2165087957
192,420031916004,66.9087161229,0.598801432362,49.9840498344,0.624917493641,3497.66220203,0.18222937799,17.8931358681,0.583894914128,19641.3056447,0.0982082704342,16.4981232611,0.0905497298983,7.148740417,23.8150452259,420031916004,446.0,877.0,11,1.25427997112,145,16.5335998535,58,6.61345005035,255.0,29.0763968073,684.0,80.5653710247
193,420031916005,160.252616081,1.43418528421,119.716461658,1.49673568697,8377.22722122,0.436456357884,42.8557294014,1.39848278262,47042.7590782,0.235217968149,39.5145440866,0.216875049208,17.1219001035,57.0392546843,420031916005,539.0,1095.0,14,1.27854001522,159,14.5205001831,92,8.40182971954,287.0,26.2100456621,377.0,30.0159235669
194,420031917001,333.838283791,2.75810383751,230.853944358,2.87942702871,16635.3188224,0.835027079334,81.9914612501,2.70667057181,98536.83176,0.455248759769,76.4777764634,0.396850164483,31.3306160073,116.982386093,420031917001,1022.0,2104.0,33,1.56843996048,274,13.0228004456,289,13.7356996536,219.0,10.4087452471,1035.0,41.7507059298
195,420031917002,32.4458339964,0.268061104584,22.4367785466,0.27985219995,1616.79061185,0.0811564810774,7.968769682,0.263061958683,9576.81818957,0.0442457355839,7.43289334202,0.0385699666993,3.04503039529,11.3695462445,420031917002,265.0,573.0,1,0.174520000815,81,14.1360998154,51,8.90052032471,44.0,7.67888307155,259.0,41.9773095624
196,420031917003,80.5985247015,0.665889172761,55.7350829729,0.695179370422,4016.26101153,0.201600385601,19.7951786392,0.653470820857,23789.7234357,0.109910597854,18.464011056,0.0958114503729,7.56414390702,28.2430297196,420031917003,345.0,771.0,10,1.2970199585,119,15.4344997406,69,8.94941997528,133.0,17.2503242542,292.0,44.0422322775
197,420031918001,27.0167118524,0.229625470724,19.2083253349,0.231153106062,1348.75393187,0.0703608570469,6.90874538905,0.216644775885,7918.73114919,0.0364385923279,6.12136213201,0.0334077573935,2.63748313539,9.48839341435,420031918001,377.0,667.0,8,1.19939994812,88,13.193400383,69,10.3447999954,72.0,10.7946026987,265.0,39.9096385542
198,420031918002,34.2717509556,0.291288850718,24.3665086168,0.293226715628,1710.94688006,0.0892554868595,8.76401253721,0.274822333876,10045.2188005,0.0462237732058,7.7651862167,0.0423790410775,3.34575005497,12.0363965031,420031918002,314.0,686.0,9,1.31194996834,112,16.326499939,68,9.91254043579,55.0,8.01749271137,58.0,16.7630057803
199,420031918003,58.9227207249,0.50080696558,41.8928400866,0.504138697099,2941.59599023,0.153455133711,15.0677875732,0.472496419834,17270.5393072,0.0794715882181,13.3505259015,0.0728614188764,5.75227966496,20.6939304211,420031918003,332.0,707.0,13,1.83876001835,90,12.7298002243,94,13.2955999374,71.0,10.0424328147,123.0,19.040247678
200,420031918004,42.7863706162,0.363657892454,30.4202277162,0.366077208769,2136.02180437,0.111430499867,10.9413811097,0.34310036409,12540.8957097,0.0577078041395,9.69440212736,0.052907870399,4.17698243743,15.0267700746,420031918004,367.0,753.0,11,1.46081995964,94,12.4834003448,79,10.491399765,55.0,7.30411686587,245.0,16.3442294863
201,420031918005,60.1131545929,0.510924470839,42.7391750528,0.51432414997,3001.027019,0.156555490897,15.3722122109,0.482042582515,17619.4676184,0.0810772061186,13.6202555477,0.0743334783631,5.8684961618,21.1120233791,420031918005,338.0,689.0,12,1.74164998531,107,15.529800415,100,14.5137996674,62.0,8.99854862119,219.0,47.1982758621
202,420031918006,99.412292932,0.844942733503,70.6800270056,0.850564962113,4962.95659627,0.258904068943,25.4218377603,0.797179232119,29138.2425036,0.13408165017,22.5245346627,0.12292919205,9.70504149146,34.9140660935,420031918006,440.0,964.0,13,1.34854996204,145,15.0415000916,91,9.43982982635,53.0,5.4979253112,303.0,30.4522613065
203,420031918007,45.279163999,0.38484476589,32.1925230759,0.387405513699,2260.47019955,0.117922637653,11.5788453033,0.363089997455,13271.5504497,0.0610699627608,10.2592151223,0.0559903698319,4.42034030549,15.9022559272,420031918007,428.0,856.0,10,1.16822004318,110,12.8505001068,147,17.1728992462,70.0,8.17757009346,328.0,40.6947890819
204,420031919001,59.5627443808,0.544598798254,45.5703742383,0.539160198902,3070.72816804,0.175490430865,17.2314374206,0.504157326086,17934.4095724,0.0847967978888,14.2451141592,0.0787695365208,6.21871506395,21.0794664777,420031919001,361.0,766.0,14,1.82767999172,115,15.0130996704,63,8.22453975677,52.0,6.78851174935,218.0,30.3621169916
205,420031919002,35.2923046522,0.322687392951,27.0015014831,0.319464896956,1819.47751295,0.103982142093,10.2100255011,0.298724884655,10626.5527717,0.0502440654093,8.44055984895,0.0466727735451,3.68473261036,12.4900717818,420031919002,412.0,827.0,11,1.33010995388,120,14.5102996826,80,9.6735200882,92.0,11.1245465538,263.0,23.9090909091
206,420031919003,46.9412096877,0.429196583373,35.9138672153,0.424910440495,2420.03111724,0.138303451244,13.5800411077,0.39732478759,14134.0512281,0.0668280871193,11.2265292294,0.0620780215765,4.90094959256,16.6126605871,420031919003,303.0,590.0,4,0.67796599865,72,12.2033996582,77,13.0508003235,67.0,11.3559322034,217.0,35.867768595
207,420031920001,92.9024501501,0.757865658016,63.4011633877,0.754032617467,4497.85918277,0.230545331232,22.637288131,0.705997303666,26178.2116407,0.118745295509,19.9481623423,0.110092510158,8.69160822299,32.3432064314,420031920001,372.0,733.0,11,1.50067996979,114,15.5524997711,123,16.7803993225,110.0,15.0068212824,225.0,41.1334552102
208,420031920002,75.1847622498,0.613330964071,51.3097489674,0.61022893348,3640.05979114,0.18657738185,18.3200671603,0.571354569652,21185.6911756,0.0960990457914,16.1437921239,0.0890964575026,7.03400714144,26.1749424478,420031920002,315.0,668.0,6,0.898204028606,61,9.13173961639,198,29.6406993866,75.0,11.2275449102,249.0,40.0966183575
209,420031920003,140.631385428,1.14722159946,95.9737168454,1.14141932189,6808.64893564,0.348988743383,34.2672683772,1.06870570973,39627.3528321,0.179751076462,30.1965954871,0.166652894554,13.156950156,48.9596337048,420031920003,393.0,723.0,7,0.968187987804,103,14.2461996078,68,9.40526008606,117.0,16.1825726141,176.0,31.0405643739
210,420031920004,66.4964636874,0.542454866655,45.3804302484,0.539711304551,3219.41702651,0.165016630043,16.2030130072,0.505329235028,18737.4875147,0.0849939072445,14.2782267925,0.0788005331627,6.22116219379,23.150184398,420031920004,453.0,891.0,10,1.12232995033,126,14.1414003372,103,11.5600004196,210.0,23.569023569,632.0,53.3333333333
211,420031920005,53.7319687399,0.438326586433,36.6693162959,0.436109671652,2601.42578172,0.133340450234,13.0927231332,0.40832749825,15140.6862497,0.0686786892701,11.5374140689,0.0636741797954,5.02696345018,18.7063328697,420031920005,318.0,664.0,6,0.903613984585,92,13.8554000854,49,7.37951993942,146.0,21.9879518072,181.0,36.4185110664
212,420032022001,172.206055678,1.86049377293,156.143177511,1.49929804908,8918.65539986,0.577933747331,56.7474200802,1.38536125507,48198.7229083,0.233010991353,39.1437914498,0.216958670614,17.1353726579,59.7068627879,420032022001,670.0,1335.0,18,1.34830999374,197,14.7566003799,128,9.58800983429,459.0,34.3820224719,431.0,38.8989169675
213,420032022002,44.6629237267,0.482532923406,40.4968965824,0.38885412099,2313.11973497,0.149891423821,14.717866249,0.359303764468,12500.6979372,0.0604331368796,10.152233991,0.0562698478828,4.4441865824,15.4854197674,420032022002,270.0,584.0,6,1.02740001678,107,18.3218994141,43,7.36300992966,305.0,52.2260273973,245.0,37.9256965944
214,420032022003,97.4710419468,1.08201634266,90.8162154612,0.868905047817,5202.07831673,0.340838143845,33.4669595339,0.55260220757,19229.7002692,0.0929449901521,15.6139385945,0.12360555909,9.76344869277,34.2237768449,420032022003,305.0,649.0,10,1.54083001614,94,14.4837999344,88,13.5593004227,292.0,44.9922958398,188.0,27.2069464544
215,420032023001,142.350552179,0.698722771977,58.4483133553,1.19521670332,6681.50435006,0.218708229348,21.4750009377,1.10965948382,40692.8876967,0.186639301079,31.3537564703,0.10166606122,8.02635503933,48.4932005055,420032023001,488.0,792.0,8,1.01010000706,56,7.07071018219,29,3.66161990166,202.0,25.5050505051,181.0,24.693042292
216,420032023002,125.44709174,0.615752719856,51.5078502705,1.05329032544,5888.10704515,0.192737652868,18.9249452954,0.977892624482,35860.7981348,0.164476759425,27.6306449405,0.0895936932698,7.07326302249,42.7348603815,420032023002,497.0,1042.0,9,0.863723993301,113,10.844499588,179,17.1784992218,60.0,5.75815738964,178.0,16.4358264081
217,420032023003,154.017945791,0.75599177081,63.2388776873,1.29317953884,7229.13651574,0.236634081823,23.2351436623,1.20060984386,44028.1746394,0.201936707066,33.923585757,0.109998856106,8.68421440189,52.467819846,420032023003,370.0,962.0,9,0.93555098772,97,10.0832004547,269,27.962600708,59.0,6.13305613306,75.0,8.26901874311
218,420032023004,222.935327075,1.09427035807,91.5359558173,1.87182994798,10463.909938,0.342519153578,33.632018174,1.73783870999,63729.1678142,0.292295976335,49.1031460484,0.159219309398,12.5700818052,75.9452446801,420032023004,763.0,1348.0,16,1.18693995476,129,9.56972980499,144,10.6824998856,205.0,15.2077151335,574.0,45.3396524487
219,420032107001,53.5480620213,0.585615278821,49.3099812965,0.468556976345,2751.4257433,0.185712043038,18.2350993845,0.43667107149,15354.4812419,0.0734459397436,12.3382701025,0.0747577625116,5.90199263286,18.9791807482,420032107001,860.0,1336.0,13,0.973053991795,163,12.2005996704,113,8.45808029175,1085.0,81.2125748503,584.0,47.1347861178
220,420032107002,34.1759650598,0.373757080126,31.4710959515,0.299046991574,1756.04170381,0.118526946718,11.6381825206,0.278696459191,9799.68638687,0.0468753821467,7.87465077175,0.0477126264351,3.76682715284,12.113077367,420032107002,459.0,794.0,10,1.2594499588,134,16.8766002655,76,9.57178974152,714.0,89.9244332494,443.0,49.2222222222
221,420032206001,35.3734733439,0.172126603845,14.4386159497,0.342396247189,1745.79332173,0.051706265925,5.07704768371,0.320007952474,11196.7862395,0.0538237733832,9.04191921646,0.0237451357901,1.8746363159,12.1039349339,420032206001,983.0,1362.0,11,0.807636022568,100,7.34214019775,150,11.0131998062,538.0,39.5007342144,500.0,42.3011844332
222,420032206002,14.9485622471,0.072739400707,6.10164987722,0.144694063953,737.759051445,0.02185067684,2.14552194504,0.135232939967,4731.67716503,0.0227455194736,3.8210466619,0.0100345147612,0.792207126125,5.11503134101,420032206002,293.0,471.0,4,0.84925699234,43,9.12950992584,31,6.5817399025,306.0,64.9681528662,234.0,58.7939698492
223,420032406001,102.652697044,0.844972994323,70.7615538954,1.19886930859,6540.48464548,0.316838994086,31.1104786293,1.08402185414,36726.752896,0.182327177085,30.6293576712,0.146560868548,11.5707204096,42.5058390276,420032406001,881.0,1526.0,19,1.24509000778,191,12.5164003372,105,6.88073015213,261.0,17.1035386632,706.0,48.1582537517
